Menu Item ID,Menu Category,Menu Sub-Category,Menu Item Name,Ingredient Type,Ingredient ID,Ingredient Name,Quantity,Unit
1106,Snacks,Chat Darbar,Kachori Chat,Inventory,89,Oil Refined Sunflower,0.02,LTR
1107,Snacks,Chat Darbar,Kanji Pakodi,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1107,Snacks,Chat Darbar,Kanji Pakodi,Inventory,127,Salt - Table Salt,0.005,KG
1107,Snacks,Chat Darbar,Kanji Pakodi,Inventory,89,Oil Refined Sunflower,0.02,LTR
1108,Snacks,Chat Darbar,Mini Kachori,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1108,Snacks,Chat Darbar,Mini Kachori,Inventory,127,Salt - Table Salt,0.005,KG
1108,Snacks,Chat Darbar,Mini Kachori,Inventory,89,Oil Refined Sunflower,0.02,LTR
1109,Snacks,Chat Darbar,Mutter Patila Kulcha,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1109,Snacks,Chat Darbar,Mutter Patila Kulcha,Inventory,127,Salt - Table Salt,0.005,KG
1109,Snacks,Chat Darbar,Mutter Patila Kulcha,Inventory,89,Oil Refined Sunflower,0.02,LTR
1110,Snacks,Chat Darbar,Pani Puri (3 Type Of Water),Fresh,N/A,Main Ingredient (Generic),0.2,KG
1110,Snacks,Chat Darbar,Pani Puri (3 Type Of Water),Inventory,127,Salt - Table Salt,0.005,KG
1110,Snacks,Chat Darbar,Pani Puri (3 Type Of Water),Inventory,89,Oil Refined Sunflower,0.02,LTR
1111,Snacks,Chat Darbar,Pav Bhaji,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1111,Snacks,Chat Darbar,Pav Bhaji,Inventory,127,Salt - Table Salt,0.005,KG
1111,Snacks,Chat Darbar,Pav Bhaji,Inventory,89,Oil Refined Sunflower,0.02,LTR
1112,Snacks,Chat Darbar,Raj Kachori,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1112,Snacks,Chat Darbar,Raj Kachori,Inventory,127,Salt - Table Salt,0.005,KG
1112,Snacks,Chat Darbar,Raj Kachori,Inventory,89,Oil Refined Sunflower,0.02,LTR
1113,Snacks,Chat Darbar,Samosa Chat,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1113,Snacks,Chat Darbar,Samosa Chat,Inventory,127,Salt - Table Salt,0.005,KG
1113,Snacks,Chat Darbar,Samosa Chat,Inventory,89,Oil Refined Sunflower,0.02,LTR
1114,Snacks,Chat Darbar,Shakkarkand Chat,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1114,Snacks,Chat Darbar,Shakkarkand Chat,Inventory,127,Salt - Table Salt,0.005,KG
1114,Snacks,Chat Darbar,Shakkarkand Chat,Inventory,89,Oil Refined Sunflower,0.02,LTR
1115,Snacks,Chat Darbar,Singada Chat,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1115,Snacks,Chat Darbar,Singada Chat,Inventory,127,Salt - Table Salt,0.005,KG
1115,Snacks,Chat Darbar,Singada Chat,Inventory,89,Oil Refined Sunflower,0.02,LTR
1116,Snacks,Chat Darbar,Tomato Kachori,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1116,Snacks,Chat Darbar,Tomato Kachori,Inventory,127,Salt - Table Salt,0.005,KG
1116,Snacks,Chat Darbar,Tomato Kachori,Inventory,89,Oil Refined Sunflower,0.02,LTR
1117,Snacks,Hots (Indian Fried),Aalu Bajji,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1117,Snacks,Hots (Indian Fried),Aalu Bajji,Inventory,127,Salt - Table Salt,0.005,KG
1117,Snacks,Hots (Indian Fried),Aalu Bajji,Inventory,89,Oil Refined Sunflower,0.02,LTR
1118,Snacks,Hots (Indian Fried),Ajwan Pakodi,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1118,Snacks,Hots (Indian Fried),Ajwan Pakodi,Inventory,127,Salt - Table Salt,0.005,KG
1118,Snacks,Hots (Indian Fried),Ajwan Pakodi,Inventory,89,Oil Refined Sunflower,0.02,LTR
1119,Snacks,Hots (Indian Fried),Bundar Bajji,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1119,Snacks,Hots (Indian Fried),Bundar Bajji,Inventory,127,Salt - Table Salt,0.005,KG
1119,Snacks,Hots (Indian Fried),Bundar Bajji,Inventory,89,Oil Refined Sunflower,0.02,LTR
1120,Snacks,Hots (Indian Fried),Capsicum Bajji,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1120,Snacks,Hots (Indian Fried),Capsicum Bajji,Inventory,127,Salt - Table Salt,0.005,KG
1120,Snacks,Hots (Indian Fried),Capsicum Bajji,Inventory,89,Oil Refined Sunflower,0.02,LTR
1121,Snacks,Hots (Indian Fried),Corn Samosa,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1121,Snacks,Hots (Indian Fried),Corn Samosa,Inventory,127,Salt - Table Salt,0.005,KG
1121,Snacks,Hots (Indian Fried),Corn Samosa,Inventory,89,Oil Refined Sunflower,0.02,LTR
1122,Snacks,Hots (Indian Fried),Gaare,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1122,Snacks,Hots (Indian Fried),Gaare,Inventory,127,Salt - Table Salt,0.005,KG
1122,Snacks,Hots (Indian Fried),Gaare,Inventory,89,Oil Refined Sunflower,0.02,LTR
1123,Snacks,Hots (Indian Fried),Gold Coin,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1123,Snacks,Hots (Indian Fried),Gold Coin,Inventory,127,Salt - Table Salt,0.005,KG
1123,Snacks,Hots (Indian Fried),Gold Coin,Inventory,89,Oil Refined Sunflower,0.02,LTR
1124,Snacks,Hots (Indian Fried),Madras Pakodi (Round),Fresh,N/A,Main Ingredient (Generic),0.2,KG
1124,Snacks,Hots (Indian Fried),Madras Pakodi (Round),Inventory,127,Salt - Table Salt,0.005,KG
1124,Snacks,Hots (Indian Fried),Madras Pakodi (Round),Inventory,89,Oil Refined Sunflower,0.02,LTR
1125,Snacks,Hots (Indian Fried),Makka Garelu,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1125,Snacks,Hots (Indian Fried),Makka Garelu,Inventory,127,Salt - Table Salt,0.005,KG
1125,Snacks,Hots (Indian Fried),Makka Garelu,Inventory,89,Oil Refined Sunflower,0.02,LTR
1126,Snacks,Hots (Indian Fried),Meal Maker Keema Wada,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1126,Snacks,Hots (Indian Fried),Meal Maker Keema Wada,Inventory,127,Salt - Table Salt,0.005,KG
1126,Snacks,Hots (Indian Fried),Meal Maker Keema Wada,Inventory,89,Oil Refined Sunflower,0.02,LTR
1127,Snacks,Hots (Indian Fried),Mini Alsanda Wada,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1127,Snacks,Hots (Indian Fried),Mini Alsanda Wada,Inventory,127,Salt - Table Salt,0.005,KG
1127,Snacks,Hots (Indian Fried),Mini Alsanda Wada,Inventory,89,Oil Refined Sunflower,0.02,LTR
1128,Snacks,Hots (Indian Fried),Mini Perugu Aawada,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1128,Snacks,Hots (Indian Fried),Mini Perugu Aawada,Inventory,127,Salt - Table Salt,0.005,KG
1128,Snacks,Hots (Indian Fried),Mini Perugu Aawada,Inventory,89,Oil Refined Sunflower,0.02,LTR
1129,Snacks,Hots (Indian Fried),Mixed Veg. Wada,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1129,Snacks,Hots (Indian Fried),Mixed Veg. Wada,Inventory,127,Salt - Table Salt,0.005,KG
1129,Snacks,Hots (Indian Fried),Mixed Veg. Wada,Inventory,89,Oil Refined Sunflower,0.02,LTR
1130,Snacks,Hots (Indian Fried),Nellore Chitti Gaare,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1130,Snacks,Hots (Indian Fried),Nellore Chitti Gaare,Inventory,127,Salt - Table Salt,0.005,KG
1130,Snacks,Hots (Indian Fried),Nellore Chitti Gaare,Inventory,89,Oil Refined Sunflower,0.02,LTR
1131,Snacks,Hots (Indian Fried),Onion Pakodi,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1131,Snacks,Hots (Indian Fried),Onion Pakodi,Inventory,127,Salt - Table Salt,0.005,KG
1131,Snacks,Hots (Indian Fried),Onion Pakodi,Inventory,89,Oil Refined Sunflower,0.02,LTR
1132,Snacks,Hots (Indian Fried),Palak Roll,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1132,Snacks,Hots (Indian Fried),Palak Roll,Inventory,127,Salt - Table Salt,0.005,KG
1132,Snacks,Hots (Indian Fried),Palak Roll,Inventory,89,Oil Refined Sunflower,0.02,LTR
1133,Snacks,Hots (Indian Fried),Paneer Vada,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1133,Snacks,Hots (Indian Fried),Paneer Vada,Inventory,127,Salt - Table Salt,0.005,KG
1133,Snacks,Hots (Indian Fried),Paneer Vada,Inventory,89,Oil Refined Sunflower,0.02,LTR
1134,Snacks,Hots (Indian Fried),Perugu Wada,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1134,Snacks,Hots (Indian Fried),Perugu Wada,Inventory,127,Salt - Table Salt,0.005,KG
1134,Snacks,Hots (Indian Fried),Perugu Wada,Inventory,89,Oil Refined Sunflower,0.02,LTR
1135,Snacks,Hots (Indian Fried),Pesara Garelu,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1135,Snacks,Hots (Indian Fried),Pesara Garelu,Inventory,127,Salt - Table Salt,0.005,KG
1135,Snacks,Hots (Indian Fried),Pesara Garelu,Inventory,89,Oil Refined Sunflower,0.02,LTR
1136,Snacks,Hots (Indian Fried),Pudina Masala Wada,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1136,Snacks,Hots (Indian Fried),Pudina Masala Wada,Inventory,127,Salt - Table Salt,0.005,KG
1136,Snacks,Hots (Indian Fried),Pudina Masala Wada,Inventory,89,Oil Refined Sunflower,0.02,LTR
1137,Snacks,Hots (Indian Fried),Raw Banana Bajji,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1137,Snacks,Hots (Indian Fried),Raw Banana Bajji,Inventory,127,Salt - Table Salt,0.005,KG
1137,Snacks,Hots (Indian Fried),Raw Banana Bajji,Inventory,89,Oil Refined Sunflower,0.02,LTR
1138,Snacks,Hots (Indian Fried),Shangai Roll,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1138,Snacks,Hots (Indian Fried),Shangai Roll,Inventory,127,Salt - Table Salt,0.005,KG
1138,Snacks,Hots (Indian Fried),Shangai Roll,Inventory,89,Oil Refined Sunflower,0.02,LTR
1139,Snacks,Hots (Indian Fried),Tamalapaku Bajji,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1139,Snacks,Hots (Indian Fried),Tamalapaku Bajji,Inventory,127,Salt - Table Salt,0.005,KG
1139,Snacks,Hots (Indian Fried),Tamalapaku Bajji,Inventory,89,Oil Refined Sunflower,0.02,LTR
1140,Snacks,Hots (Indian Fried),Vamu Mirchi Bajji,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1140,Snacks,Hots (Indian Fried),Vamu Mirchi Bajji,Inventory,127,Salt - Table Salt,0.005,KG
1140,Snacks,Hots (Indian Fried),Vamu Mirchi Bajji,Inventory,89,Oil Refined Sunflower,0.02,LTR
1141,Snacks,Hots (Indian Fried),Veg Bullet,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1141,Snacks,Hots (Indian Fried),Veg Bullet,Inventory,127,Salt - Table Salt,0.005,KG
1141,Snacks,Hots (Indian Fried),Veg Bullet,Inventory,89,Oil Refined Sunflower,0.02,LTR
1142,Snacks,Hots (Indian Fried),Veg Spring Rolls,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1142,Snacks,Hots (Indian Fried),Veg Spring Rolls,Inventory,127,Salt - Table Salt,0.005,KG
1142,Snacks,Hots (Indian Fried),Veg Spring Rolls,Inventory,89,Oil Refined Sunflower,0.02,LTR
1143,Snacks,Hots (Indian Fried),Veg. Lolly Pop,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1143,Snacks,Hots (Indian Fried),Veg. Lolly Pop,Inventory,127,Salt - Table Salt,0.005,KG
1143,Snacks,Hots (Indian Fried),Veg. Lolly Pop,Inventory,89,Oil Refined Sunflower,0.02,LTR
1144,Snacks,Hots (Indian Fried),Veg. Roll,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1144,Snacks,Hots (Indian Fried),Veg. Roll,Inventory,127,Salt - Table Salt,0.005,KG
1144,Snacks,Hots (Indian Fried),Veg. Roll,Inventory,89,Oil Refined Sunflower,0.02,LTR
1145,Snacks,Tapas - Hot,Bean Enchiladas,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1145,Snacks,Tapas - Hot,Bean Enchiladas,Inventory,127,Salt - Table Salt,0.005,KG
1145,Snacks,Tapas - Hot,Bean Enchiladas,Inventory,89,Oil Refined Sunflower,0.02,LTR
1146,Snacks,Tapas - Hot,Bean Nachos With Chz Topping,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1146,Snacks,Tapas - Hot,Bean Nachos With Chz Topping,Inventory,127,Salt - Table Salt,0.005,KG
1146,Snacks,Tapas - Hot,Bean Nachos With Chz Topping,Inventory,89,Oil Refined Sunflower,0.02,LTR
1147,Snacks,Tapas - Hot,Broccoli Pepperoni Chz Quesadilla,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1147,Snacks,Tapas - Hot,Broccoli Pepperoni Chz Quesadilla,Inventory,127,Salt - Table Salt,0.005,KG
1147,Snacks,Tapas - Hot,Broccoli Pepperoni Chz Quesadilla,Inventory,89,Oil Refined Sunflower,0.02,LTR
1148,Snacks,Tapas - Hot,Bruchettes Dell A Casa,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1148,Snacks,Tapas - Hot,Bruchettes Dell A Casa,Inventory,127,Salt - Table Salt,0.005,KG
1148,Snacks,Tapas - Hot,Bruchettes Dell A Casa,Inventory,89,Oil Refined Sunflower,0.02,LTR
1149,Snacks,Tapas - Hot,Bruchettes Espanols,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1149,Snacks,Tapas - Hot,Bruchettes Espanols,Inventory,127,Salt - Table Salt,0.005,KG
1149,Snacks,Tapas - Hot,Bruchettes Espanols,Inventory,89,Oil Refined Sunflower,0.02,LTR
1150,Snacks,Tapas - Hot,Bruchettes Fresca,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1150,Snacks,Tapas - Hot,Bruchettes Fresca,Inventory,127,Salt - Table Salt,0.005,KG
1150,Snacks,Tapas - Hot,Bruchettes Fresca,Inventory,89,Oil Refined Sunflower,0.02,LTR
1151,Snacks,Tapas - Hot,Chat Canapes,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1151,Snacks,Tapas - Hot,Chat Canapes,Inventory,127,Salt - Table Salt,0.005,KG
1151,Snacks,Tapas - Hot,Chat Canapes,Inventory,89,Oil Refined Sunflower,0.02,LTR
1152,Snacks,Tapas - Hot,Cheese Stuffed Jalapenos,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1152,Snacks,Tapas - Hot,Cheese Stuffed Jalapenos,Inventory,127,Salt - Table Salt,0.005,KG
1152,Snacks,Tapas - Hot,Cheese Stuffed Jalapenos,Inventory,89,Oil Refined Sunflower,0.02,LTR
1153,Snacks,Tapas - Hot,Chocolate Bruchettes,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1153,Snacks,Tapas - Hot,Chocolate Bruchettes,Inventory,127,Salt - Table Salt,0.005,KG
1153,Snacks,Tapas - Hot,Chocolate Bruchettes,Inventory,89,Oil Refined Sunflower,0.02,LTR
1154,Snacks,Tapas - Hot,Corn Chips With Salsa Casera Chz Topping,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1154,Snacks,Tapas - Hot,Corn Chips With Salsa Casera Chz Topping,Inventory,127,Salt - Table Salt,0.005,KG
1154,Snacks,Tapas - Hot,Corn Chips With Salsa Casera Chz Topping,Inventory,89,Oil Refined Sunflower,0.02,LTR
1155,Snacks,Tapas - Hot,Corn Cottage Cheese Tacos,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1155,Snacks,Tapas - Hot,Corn Cottage Cheese Tacos,Inventory,127,Salt - Table Salt,0.005,KG
1155,Snacks,Tapas - Hot,Corn Cottage Cheese Tacos,Inventory,89,Oil Refined Sunflower,0.02,LTR
1156,Snacks,Tapas - Hot,Dosa Enchiladas,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1156,Snacks,Tapas - Hot,Dosa Enchiladas,Inventory,127,Salt - Table Salt,0.005,KG
1156,Snacks,Tapas - Hot,Dosa Enchiladas,Inventory,89,Oil Refined Sunflower,0.02,LTR
1157,Snacks,Tapas - Hot,Four Season Veg Enchiladas,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1157,Snacks,Tapas - Hot,Four Season Veg Enchiladas,Inventory,127,Salt - Table Salt,0.005,KG
1157,Snacks,Tapas - Hot,Four Season Veg Enchiladas,Inventory,89,Oil Refined Sunflower,0.02,LTR
1158,Snacks,Tapas - Hot,Green Apple Tuna Canapes,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1158,Snacks,Tapas - Hot,Green Apple Tuna Canapes,Inventory,127,Salt - Table Salt,0.005,KG
1158,Snacks,Tapas - Hot,Green Apple Tuna Canapes,Inventory,89,Oil Refined Sunflower,0.02,LTR
1159,Snacks,Tapas - Hot,Herbed Paramesan Crostini,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1159,Snacks,Tapas - Hot,Herbed Paramesan Crostini,Inventory,127,Salt - Table Salt,0.005,KG
1159,Snacks,Tapas - Hot,Herbed Paramesan Crostini,Inventory,89,Oil Refined Sunflower,0.02,LTR
1160,Snacks,Tapas - Hot,Jalapeno Cheese Balls,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1160,Snacks,Tapas - Hot,Jalapeno Cheese Balls,Inventory,127,Salt - Table Salt,0.005,KG
1160,Snacks,Tapas - Hot,Jalapeno Cheese Balls,Inventory,89,Oil Refined Sunflower,0.02,LTR
1161,Snacks,Tapas - Hot,Mediterranean Quesadilla,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1161,Snacks,Tapas - Hot,Mediterranean Quesadilla,Inventory,127,Salt - Table Salt,0.005,KG
1161,Snacks,Tapas - Hot,Mediterranean Quesadilla,Inventory,89,Oil Refined Sunflower,0.02,LTR
1162,Snacks,Tapas - Hot,Onion Frittata Canapes,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1162,Snacks,Tapas - Hot,Onion Frittata Canapes,Inventory,127,Salt - Table Salt,0.005,KG
1162,Snacks,Tapas - Hot,Onion Frittata Canapes,Inventory,89,Oil Refined Sunflower,0.02,LTR
1163,Snacks,Tapas - Hot,Patatas Bravas,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1163,Snacks,Tapas - Hot,Patatas Bravas,Inventory,127,Salt - Table Salt,0.005,KG
1163,Snacks,Tapas - Hot,Patatas Bravas,Inventory,89,Oil Refined Sunflower,0.02,LTR
1164,Snacks,Tapas - Hot,Pommes / French Fries,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1164,Snacks,Tapas - Hot,Pommes / French Fries,Inventory,127,Salt - Table Salt,0.005,KG
1164,Snacks,Tapas - Hot,Pommes / French Fries,Inventory,89,Oil Refined Sunflower,0.02,LTR
1165,Snacks,Tapas - Hot,Potato Cheese Shotz,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1165,Snacks,Tapas - Hot,Potato Cheese Shotz,Inventory,127,Salt - Table Salt,0.005,KG
1165,Snacks,Tapas - Hot,Potato Cheese Shotz,Inventory,89,Oil Refined Sunflower,0.02,LTR
1166,Snacks,Tapas - Hot,Potato Croquettes,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1166,Snacks,Tapas - Hot,Potato Croquettes,Inventory,127,Salt - Table Salt,0.005,KG
1166,Snacks,Tapas - Hot,Potato Croquettes,Inventory,89,Oil Refined Sunflower,0.02,LTR
1167,Snacks,Tapas - Hot,Roasted Sweet Potatoes,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1167,Snacks,Tapas - Hot,Roasted Sweet Potatoes,Inventory,127,Salt - Table Salt,0.005,KG
1167,Snacks,Tapas - Hot,Roasted Sweet Potatoes,Inventory,89,Oil Refined Sunflower,0.02,LTR
1168,Snacks,Tapas - Hot,Shrimp N Moze Bruchettes,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1168,Snacks,Tapas - Hot,Shrimp N Moze Bruchettes,Inventory,127,Salt - Table Salt,0.005,KG
1168,Snacks,Tapas - Hot,Shrimp N Moze Bruchettes,Inventory,89,Oil Refined Sunflower,0.02,LTR
1169,Snacks,Tapas - Hot,Soy Mince Cilantro Tacos,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1169,Snacks,Tapas - Hot,Soy Mince Cilantro Tacos,Inventory,127,Salt - Table Salt,0.005,KG
1169,Snacks,Tapas - Hot,Soy Mince Cilantro Tacos,Inventory,89,Oil Refined Sunflower,0.02,LTR
1170,Snacks,Tapas - Hot,Spicy Mushroom Enchiladas,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1170,Snacks,Tapas - Hot,Spicy Mushroom Enchiladas,Inventory,127,Salt - Table Salt,0.005,KG
1170,Snacks,Tapas - Hot,Spicy Mushroom Enchiladas,Inventory,89,Oil Refined Sunflower,0.02,LTR
1171,Snacks,Tapas - Hot,Spicy Potato Wedges,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1171,Snacks,Tapas - Hot,Spicy Potato Wedges,Inventory,127,Salt - Table Salt,0.005,KG
1171,Snacks,Tapas - Hot,Spicy Potato Wedges,Inventory,89,Oil Refined Sunflower,0.02,LTR
1172,Snacks,Tapas - Hot,Spinach Chz Enchiladas,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1172,Snacks,Tapas - Hot,Spinach Chz Enchiladas,Inventory,127,Salt - Table Salt,0.005,KG
1172,Snacks,Tapas - Hot,Spinach Chz Enchiladas,Inventory,89,Oil Refined Sunflower,0.02,LTR
1173,Snacks,Tapas - Hot,Spinach Chz Fatayar,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1173,Snacks,Tapas - Hot,Spinach Chz Fatayar,Inventory,127,Salt - Table Salt,0.005,KG
1173,Snacks,Tapas - Hot,Spinach Chz Fatayar,Inventory,89,Oil Refined Sunflower,0.02,LTR
1174,Snacks,Tapas - Hot,Spinach N Chz Crostini,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1174,Snacks,Tapas - Hot,Spinach N Chz Crostini,Inventory,127,Salt - Table Salt,0.005,KG
1174,Snacks,Tapas - Hot,Spinach N Chz Crostini,Inventory,89,Oil Refined Sunflower,0.02,LTR
1175,Snacks,Tapas - Hot,Tomato Chz Fajitas In Wrap,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1175,Snacks,Tapas - Hot,Tomato Chz Fajitas In Wrap,Inventory,127,Salt - Table Salt,0.005,KG
1175,Snacks,Tapas - Hot,Tomato Chz Fajitas In Wrap,Inventory,89,Oil Refined Sunflower,0.02,LTR
1176,Snacks,Tapas - Hot,Tomato Chz Pepperoni Tacos,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1176,Snacks,Tapas - Hot,Tomato Chz Pepperoni Tacos,Inventory,127,Salt - Table Salt,0.005,KG
1176,Snacks,Tapas - Hot,Tomato Chz Pepperoni Tacos,Inventory,89,Oil Refined Sunflower,0.02,LTR
1177,Snacks,Tapas - Hot,Veg Chz Quesadilla,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1177,Snacks,Tapas - Hot,Veg Chz Quesadilla,Inventory,127,Salt - Table Salt,0.005,KG
1177,Snacks,Tapas - Hot,Veg Chz Quesadilla,Inventory,89,Oil Refined Sunflower,0.02,LTR
1178,Snacks,Tapas - Hot,Veg Fajitas In Pita Pocket,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1178,Snacks,Tapas - Hot,Veg Fajitas In Pita Pocket,Inventory,127,Salt - Table Salt,0.005,KG
1178,Snacks,Tapas - Hot,Veg Fajitas In Pita Pocket,Inventory,89,Oil Refined Sunflower,0.02,LTR
1179,Soups,Chinese/Asian,Veg Sweet Corn Soup,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1179,Soups,Chinese/Asian,Veg Sweet Corn Soup,Inventory,127,Salt - Table Salt,0.005,KG
1179,Soups,Chinese/Asian,Veg Sweet Corn Soup,Inventory,89,Oil Refined Sunflower,0.02,LTR
1180,Soups,Chinese/Asian,Veg. Hot & Sour Soup,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1180,Soups,Chinese/Asian,Veg. Hot & Sour Soup,Inventory,127,Salt - Table Salt,0.005,KG
1180,Soups,Chinese/Asian,Veg. Hot & Sour Soup,Inventory,89,Oil Refined Sunflower,0.02,LTR
1181,Soups,Chinese/Asian,Veg. Man Chow Soup,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1181,Soups,Chinese/Asian,Veg. Man Chow Soup,Inventory,127,Salt - Table Salt,0.005,KG
1181,Soups,Chinese/Asian,Veg. Man Chow Soup,Inventory,89,Oil Refined Sunflower,0.02,LTR
1182,Soups,Clear/Other,Lemon Coriander Soup,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1182,Soups,Clear/Other,Lemon Coriander Soup,Inventory,127,Salt - Table Salt,0.005,KG
1182,Soups,Clear/Other,Lemon Coriander Soup,Inventory,89,Oil Refined Sunflower,0.02,LTR
1183,Soups,Clear/Other,Minestrone Soup,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1183,Soups,Clear/Other,Minestrone Soup,Inventory,127,Salt - Table Salt,0.005,KG
1183,Soups,Clear/Other,Minestrone Soup,Inventory,89,Oil Refined Sunflower,0.02,LTR
1184,Soups,Clear/Other,Mulligatawny,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1184,Soups,Clear/Other,Mulligatawny,Inventory,127,Salt - Table Salt,0.005,KG
1184,Soups,Clear/Other,Mulligatawny,Inventory,89,Oil Refined Sunflower,0.02,LTR
1185,Soups,Clear/Other,Potato Leaks Soup,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1185,Soups,Clear/Other,Potato Leaks Soup,Inventory,127,Salt - Table Salt,0.005,KG
1185,Soups,Clear/Other,Potato Leaks Soup,Inventory,89,Oil Refined Sunflower,0.02,LTR
1186,Soups,Clear/Other,Pumpkin Soup,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1186,Soups,Clear/Other,Pumpkin Soup,Inventory,127,Salt - Table Salt,0.005,KG
1186,Soups,Clear/Other,Pumpkin Soup,Inventory,89,Oil Refined Sunflower,0.02,LTR
1187,Soups,Cream Soups,Cream Of Mushroom Soup,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1187,Soups,Cream Soups,Cream Of Mushroom Soup,Inventory,127,Salt - Table Salt,0.005,KG
1187,Soups,Cream Soups,Cream Of Mushroom Soup,Inventory,89,Oil Refined Sunflower,0.02,LTR
1188,Soups,Cream Soups,Cream Of Tomato Soup,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1188,Soups,Cream Soups,Cream Of Tomato Soup,Inventory,127,Salt - Table Salt,0.005,KG
1188,Soups,Cream Soups,Cream Of Tomato Soup,Inventory,89,Oil Refined Sunflower,0.02,LTR
1189,Soups,Indian Shorbas,Dal Shorba,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1189,Soups,Indian Shorbas,Dal Shorba,Inventory,127,Salt - Table Salt,0.005,KG
1189,Soups,Indian Shorbas,Dal Shorba,Inventory,89,Oil Refined Sunflower,0.02,LTR
1190,Soups,Indian Shorbas,Tomato Dhanya Shorba,Fresh,N/A,Main Ingredient (Generic),0.2,KG
1190,Soups,Indian Shorbas,Tomato Dhanya Shorba,Inventory,127,Salt - Table Salt,0.005,KG
